email_ratio,file_ratio,http_ratio,device_ratio,logon_ratio,feature_completeness,unique_event_types,mean_feature_0,mean_feature_1,mean_feature_2,mean_feature_3,mean_feature_4,mean_feature_5,mean_feature_6,mean_feature_7,mean_feature_8,mean_feature_9,mean_feature_10,mean_feature_11,mean_feature_12,mean_feature_13,mean_feature_14,mean_feature_15,mean_feature_16,mean_feature_17,mean_feature_18,mean_feature_19,mean_feature_20,mean_feature_21,mean_feature_22,mean_feature_23,mean_feature_24,mean_feature_25,mean_feature_26,mean_feature_27,mean_feature_28,mean_feature_29,mean_feature_30,mean_feature_31,mean_feature_32,mean_feature_33,mean_feature_34,mean_feature_35,mean_feature_36,mean_feature_37,mean_feature_38,mean_feature_39,mean_feature_40,mean_feature_41,mean_feature_42,mean_feature_43,mean_feature_44,mean_feature_45,mean_feature_46,mean_feature_47,mean_feature_48,mean_feature_49,mean_feature_50,mean_feature_51,mean_feature_52,mean_feature_53,mean_feature_54,mean_feature_55,mean_feature_56,mean_feature_57,mean_feature_58,mean_feature_59,mean_feature_60,mean_feature_61,mean_feature_62,mean_feature_63,user,week,session_id,mode,n_events,duration_minutes,malicious_ratio
0.03076923076923077,0.0,0.9692307692307692,0.0,0.0,0.6747596153846154,2,0.0,0.0,0.03076923,0.0,0.9692308,0.5820513,0.0,1.0,0.0,-0.49257907,-0.8690987,0.0,1.0,0.5,0.8660249,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.200003,3.0,7.600004,3.1999981,6.7999964,0.0,0.0,0.39999977,1.0,1.0,0.003076923,0.0,0.015384615,0.0015384615,0.0,0.013611338,0.0011630768,0.0015384615,0.0,0.015384615,0.006153846,0.0,0.03455847,0.04904615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,2,session,65,53.56666666666667,1.0
0.0,0.0,0.9629629629629629,0.0,0.037037037037037035,0.6689814814814815,2,0.037037037,0.0,0.0,0.0,0.962963,0.70987654,0.0,0.962963,0.0,-0.96718764,-0.24923319,0.0,1.0,0.5,0.86602545,0.25925925,0.0,0.60000014,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.199999,3.0,7.600002,3.1999996,6.800002,0.0,0.0,0.39999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033955555,0.047037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,3,session,27,45.733333333333334,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.51100606,0.14285731,1.0,0.0,-0.04645992,-0.7370779,0.78183055,0.62348944,0.5,0.86602575,0.25,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.2000065,3.0,7.599994,3.2000012,6.799993,0.0,0.0,0.40000015,1.0,1.0,0.00990566,0.0,0.06603774,0.008490567,0.0,0.038402572,0.003195283,0.0044716983,0.009433962,0.047169812,0.024528306,0.0,0.031150945,0.043650936,0.009433962,0.0,0.009433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,4,session,106,591.0,1.0
0.0761904761904762,0.0,0.9047619047619048,0.0,0.01904761904761905,0.6775297619047619,3,0.01904762,0.0,0.07619048,0.0,0.9047619,0.5027778,0.28571463,0.9238095,0.0,-0.009858467,-0.6427323,0.9749292,-0.22252084,0.5,0.86602575,0.26904762,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.2000065,3.0,7.599994,3.2000012,6.799993,0.0,0.0,0.40000015,1.0,1.0,0.005714286,0.0,0.03809524,0.0038095238,0.0,0.034000475,0.0027380954,0.003819048,0.0,0.03809524,0.015238097,0.0,0.03244381,0.04591428,0.00952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,5,session,105,616.0,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.51690274,0.42857105,1.0,0.0,-0.072818615,-0.7003801,0.4338837,-0.9009698,0.5,0.86602575,0.25,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.2000065,3.0,7.599994,3.2000012,6.799993,0.0,0.0,0.40000015,1.0,1.0,0.009905661,0.0,0.018867925,0.004716981,0.0,0.03836729,0.0032245282,0.004490566,0.0,0.018867925,0.02075472,0.0,0.030776411,0.043490577,0.009433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,6,session,106,592.0,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.5039309,0.57142925,0.9528302,0.0,-0.01044775,-0.71690464,-0.4338837,-0.9009698,0.5,0.86602575,0.26179245,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.2000065,3.0,7.599994,3.2000012,6.799993,0.0,0.0,0.40000015,1.0,1.0,0.008962264,0.0,0.056603774,0.014150945,0.0,0.037767332,0.003090566,0.0042169807,0.0,0.056603774,0.033962265,0.0,0.031826414,0.04418868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTM0406,0,7,session,106,610.0,1.0
0.07692307692307693,0.019230769230769232,0.8461538461538461,0.038461538461538464,0.019230769230769232,0.6793870192307693,5,0.01923077,0.03846154,0.07692308,0.01923077,0.84615386,0.38862196,0.0,0.9807692,0.0,0.6187376,-0.7340825,0.0,1.0,0.5,0.8660251,0.25480768,0.0,0.1999999,1.0,0.0,0.0,0.0,0.0,0.3999998,0.0,0.0,1.0,1.0,10.0,8.200004,4.0,3.600001,6.0,0.0,0.0,0.60000026,1.0,1.0,0.010576923,0.040384613,0.03846154,0.009615385,0.0,0.04525766,0.0025153845,0.008595974,0.005769231,0.038563464,0.023076924,0.0,0.030551922,0.043403845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,0,session,52,213.91666666666666,1.0
0.06172839506172839,0.0,0.8641975308641975,0.04938271604938271,0.024691358024691357,0.6788194444444444,4,0.024691358,0.049382716,0.061728396,0.0,0.86419755,0.6579214,0.0,0.8271605,0.0,-0.76546615,-0.49772784,0.0,1.0,0.5,0.8660251,0.29320988,0.0,0.19999987,1.0,0.0,0.0,0.0,0.0,0.39999974,0.0,0.0,1.0,1.0,10.0,8.2000065,4.0,3.6000028,6.0,0.0,0.0,0.59999967,1.0,1.0,0.008024691,0.05185185,0.012345679,0.0061728396,0.0,0.042417686,0.0020135804,0.002925926,0.004938272,0.012345679,0.02222222,0.0,0.030658018,0.043456785,0.012345679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,1,session,81,317.35,1.0
0.1038961038961039,0.0,0.8831168831168831,0.0,0.012987012987012988,0.6806006493506493,3,0.012987013,0.0,0.103896104,0.0,0.8831169,0.40746766,0.14285722,1.0,0.0,0.5224969,-0.79391426,0.78183085,0.6234895,0.5,0.866025,0.25,0.0,0.19999987,1.0,0.0,0.0,0.0,0.0,0.39999974,0.0,0.0,1.0,1.0,10.0,8.200006,4.0,3.6000025,6.0,0.0,0.0,0.5999997,1.0,1.0,0.018831167,0.0064935065,0.012987013,0.0012987013,0.0,0.046194695,0.0032000002,0.0045454544,0.012987013,0.0,0.023376625,0.0,0.031289604,0.043714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,2,session,77,252.9,1.0
0.058823529411764705,0.0,0.9019607843137255,0.0,0.0392156862745098,0.6743259803921569,3,0.039215688,0.0,0.05882353,0.0,0.9019608,0.6756537,0.1428571,0.5882353,0.0,-0.79961663,-0.39453992,0.7818313,0.6234895,0.5,0.86602515,0.3529412,0.0,0.1999999,1.0,0.0,0.0,0.0,0.0,0.3999998,0.0,0.0,1.0,1.0,10.0,8.200004,4.0,3.600001,6.0,0.0,0.0,0.60000026,1.0,1.0,0.005882353,0.0019607844,0.039215688,0.007843138,0.0,0.026966222,0.0020843137,0.0029215685,0.0,0.039215688,0.019607844,0.0,0.032164704,0.045529418,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,3,session,51,336.53333333333336,1.0
0.078125,0.0,0.890625,0.015625,0.015625,0.678955078125,4,0.015625,0.015625,0.078125,0.0,0.890625,0.5240884,0.28571445,0.8984375,0.0,-0.06646771,-0.59639525,0.97492933,-0.22252084,0.5,0.8660261,0.27539062,0.0,0.2000002,1.0,0.0,0.0,0.0,0.0,0.4000004,0.0,0.0,1.0,1.0,10.0,8.2000065,4.0,3.600004,6.0,0.0,0.0,0.59999925,1.0,1.0,0.014062501,0.01640625,0.046875,0.017968751,0.0,0.039952204,0.0027390625,0.00378125,0.0015625,0.03125,0.0390625,0.0,0.031328905,0.044234376,0.015625,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,4,session,128,670.0,1.0
0.0,0.022222222222222223,0.9111111111111111,0.044444444444444446,0.022222222222222223,0.6722222222222223,4,0.022222223,0.044444446,0.0,0.022222223,0.9111111,0.3638889,0.42857152,1.0,0.0,0.7484145,-0.6508077,0.4338837,-0.900969,0.5,0.86602527,0.25,0.0,0.19999991,1.0,0.0,0.0,0.0,0.0,0.39999983,0.0,0.0,1.0,1.0,10.0,8.200002,4.0,3.6000004,6.0,0.0,0.0,0.60000026,1.0,1.0,0.0,0.044444446,0.0,0.0,0.0,0.013333334,0.0,0.0058294428,0.006666667,0.00013777778,0.0,0.0,0.032868885,0.047911115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,5,session,45,120.13333333333334,1.0
0.11827956989247312,0.021505376344086023,0.7849462365591398,0.053763440860215055,0.021505376344086023,0.6839717741935484,5,0.021505376,0.05376344,0.11827957,0.021505376,0.78494626,0.6075269,0.42857122,0.9354839,0.0,-0.54014504,-0.6699576,0.4338837,-0.90096974,0.5,0.86602545,0.26612905,0.0,0.19999999,1.0,0.0,0.0,0.0,0.0,0.39999998,0.0,0.0,1.0,1.0,10.0,8.2000065,4.0,3.6000032,6.0,0.0,0.0,0.5999995,1.0,1.0,0.016666668,0.062365595,0.021505376,0.0032258066,0.010752688,0.06860186,0.004155914,0.0095379865,0.02903225,0.010810753,0.02795699,0.0,0.027893549,0.03993548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,6,session,93,456.46666666666664,1.0
0.11363636363636363,0.0,0.8636363636363636,0.0,0.022727272727272728,0.6807528409090909,3,0.022727273,0.0,0.11363637,0.0,0.8636364,0.35132578,0.5714284,0.8636364,0.0,0.7893539,-0.5847862,-0.4338837,-0.90096897,0.5,0.8660253,0.2840909,0.0,0.19999991,1.0,0.0,0.0,0.0,0.0,0.39999983,0.0,0.0,1.0,1.0,10.0,8.200002,4.0,3.6000001,6.0,0.0,0.0,0.60000026,1.0,1.0,0.015909093,0.0022727272,0.022727273,0.0022727272,0.0,0.051701263,0.003731818,0.005477273,0.0,0.0,0.02727273,0.0,0.030327266,0.043022722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,7,session,44,124.88333333333334,1.0
0.06451612903225806,0.053763440860215055,0.8172043010752689,0.043010752688172046,0.021505376344086023,0.6772513440860215,5,0.021505376,0.043010753,0.06451613,0.05376344,0.8172043,0.6335125,0.5714291,0.75268817,0.0,-0.6247247,-0.5510544,-0.4338837,-0.90096974,0.5,0.86602545,0.31182796,0.0,0.19999999,1.0,0.0,0.0,0.0,0.0,0.39999998,0.0,0.0,1.0,1.0,10.0,8.2000065,4.0,3.6000032,6.0,0.0,0.0,0.5999995,1.0,1.0,0.009677419,0.04946236,0.010752688,0.0010752688,0.0,0.041393515,0.0025247312,0.017607005,0.031182788,0.00029784944,0.015053765,0.0,0.028240856,0.04021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AKR0057,0,8,session,93,443.78333333333336,1.0
0.0,0.0,0.8,0.0,0.2,0.65625,2,0.2,0.0,0.0,0.0,0.8,0.35,0.0,1.0,0.0,0.8024579,-0.5828427,0.0,1.0,0.5,0.8660253,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025480002,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,0,session,5,66.73333333333333,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.41666666,0.0,1.0,0.0,0.5,-0.8660254,0.0,1.0,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,1,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.2246469e-16,-1.0,0.0,1.0,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,2,session,1,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.765625,1,0.0,0.0,1.0,0.0,0.0,0.5416667,0.0,1.0,0.0,-0.25881904,-0.9659258,0.0,1.0,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.15,0.0,1.0,0.3,0.0,0.43417707,0.037,0.05,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,3,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.625,0.0,1.0,0.0,-0.70710677,-0.70710677,0.0,1.0,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041550003,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,4,session,2,26.816666666666666,1.0
0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6458333333333334,2,0.33333334,0.0,0.0,0.0,0.6666667,0.7916667,0.0,0.0,0.0,-0.9659259,0.25881904,0.0,1.0,0.5,0.8660254,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.1999993,2.2,3.5999997,7.1999993,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024133334,0.03466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,5,session,3,36.63333333333333,1.0
0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6458333333333334,2,0.33333334,0.0,0.0,0.0,0.6666667,0.36111113,0.14285715,1.0,0.0,0.7600796,-0.63807124,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.1999993,2.2,3.5999997,7.1999993,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.038333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,6,session,3,69.11666666666666,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.45833334,0.14285715,1.0,0.0,0.25881904,-0.9659258,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,7,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.53125006,0.14285715,1.0,0.0,-0.19411428,-0.9744444,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,8,session,4,54.166666666666664,1.0
1.0,0.0,0.0,0.0,0.0,0.765625,1,0.0,0.0,1.0,0.0,0.0,0.625,0.14285715,1.0,0.0,-0.70710677,-0.70710677,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.05,0.0,1.0,0.1,0.0,0.42774716,0.0323,0.047,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,9,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.6666667,0.14285715,1.0,0.0,-0.8660254,-0.5,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,10,session,1,0.0,1.0
0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6458333333333334,2,0.33333334,0.0,0.0,0.0,0.6666667,0.77777785,0.14285715,0.0,0.0,-0.9772839,0.17254603,0.7818315,0.6234898,0.5,0.8660254,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.1999993,2.2,3.5999997,7.1999993,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.033333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,11,session,3,37.61666666666667,1.0
0.0,0.0,0.5,0.0,0.5,0.6328125,2,0.5,0.0,0.0,0.0,0.5,0.3541667,0.2857143,1.0,0.0,0.7865661,-0.6035534,0.9749279,-0.22252093,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,12,session,2,40.7,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.41666666,0.2857143,1.0,0.0,0.5,-0.8660254,0.9749279,-0.22252093,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,13,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.5416667,0.2857143,1.0,0.0,-0.25881904,-0.9659258,0.9749279,-0.22252093,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0477,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,14,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.6666667,0.2857143,1.0,0.0,-0.8660254,-0.5,0.9749279,-0.22252093,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,15,session,2,19.733333333333334,1.0
0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.6741071428571429,3,0.14285715,0.0,0.14285715,0.0,0.71428573,0.75595236,0.2857143,0.14285715,0.0,-0.98539674,0.03697415,0.9749279,-0.22252093,0.5,0.8660254,0.4642857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000004,0.0,0.0,0.0,0.0,4.0,6.2000003,2.2,3.6000001,7.2000003,0.0,0.0,0.20000002,0.8000001,0.0,0.035714287,0.0,0.14285715,0.014285714,0.0,0.06394169,0.0063285716,0.007714286,0.0,0.0,0.057142857,0.0,0.0243,0.03414286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,16,session,7,113.38333333333334,1.0
0.0,0.0,0.0,0.0,1.0,0.59375,1,1.0,0.0,0.0,0.0,0.0,0.33333334,0.42857143,1.0,0.0,0.8660254,-0.5,0.43388373,-0.90096885,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,17,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.48333335,0.4285714,1.0,0.0,0.1,-0.95957536,0.43388373,-0.90096885,0.5,0.8660253,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035000004,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,18,session,5,178.56666666666666,1.0
1.0,0.0,0.0,0.0,0.0,0.765625,1,0.0,0.0,1.0,0.0,0.0,0.625,0.42857143,1.0,0.0,-0.70710677,-0.70710677,0.43388373,-0.90096885,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.05,0.0,1.0,0.1,0.0,0.45619595,0.0148,0.022,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,19,session,1,0.0,1.0
0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.6588541666666666,2,0.16666667,0.0,0.0,0.0,0.8333333,0.7569444,0.42857143,0.16666667,0.0,-0.98296285,0.043136507,0.4338837,-0.90096885,0.5,0.8660254,0.45833334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2000003,2.2,3.6000001,7.2000003,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03215,0.043333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,20,session,6,128.81666666666666,1.0
0.0,0.0,0.5,0.0,0.5,0.6328125,2,0.5,0.0,0.0,0.0,0.5,0.3541667,0.5714286,1.0,0.0,0.7865661,-0.6035534,-0.43388373,-0.90096885,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02385,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,21,session,2,28.583333333333332,1.0
0.5,0.0,0.5,0.0,0.0,0.71875,2,0.0,0.0,0.5,0.0,0.5,0.4375,0.5714286,1.0,0.0,0.37940952,-0.9159756,-0.43388373,-0.90096885,0.5,0.8660254,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,4.0,6.2,2.2,3.6,7.2,0.0,0.0,0.2,0.8,0.0,0.025,0.0,0.5,0.05,0.0,0.2244092,0.0173,0.0235,0.0,0.5,0.1,0.0,0.02295,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DCH0843,0,22,session,2,37.1,1.0
