email_ratio,file_ratio,http_ratio,device_ratio,logon_ratio,feature_completeness,unique_event_types,mean_feature_0,mean_feature_1,mean_feature_2,mean_feature_3,mean_feature_4,mean_feature_5,mean_feature_6,mean_feature_7,mean_feature_8,mean_feature_9,mean_feature_10,mean_feature_11,mean_feature_12,mean_feature_13,mean_feature_14,mean_feature_15,mean_feature_16,mean_feature_17,mean_feature_18,mean_feature_19,mean_feature_20,mean_feature_21,mean_feature_22,mean_feature_23,mean_feature_24,mean_feature_25,mean_feature_26,mean_feature_27,mean_feature_28,mean_feature_29,mean_feature_30,mean_feature_31,mean_feature_32,mean_feature_33,mean_feature_34,mean_feature_35,mean_feature_36,mean_feature_37,mean_feature_38,mean_feature_39,mean_feature_40,mean_feature_41,mean_feature_42,mean_feature_43,mean_feature_44,mean_feature_45,mean_feature_46,mean_feature_47,mean_feature_48,mean_feature_49,mean_feature_50,mean_feature_51,mean_feature_52,mean_feature_53,mean_feature_54,mean_feature_55,mean_feature_56,mean_feature_57,mean_feature_58,mean_feature_59,mean_feature_60,mean_feature_61,mean_feature_62,mean_feature_63,user,week,day,mode,n_events,malicious_ratio
0.06790123456790123,0.10493827160493827,0.7037037037037037,0.06172839506172839,0.06172839506172839,0.6739969135802469,5,0.061728396,0.061728396,0.06790123,0.10493827,0.7037037,0.44290137,0.42857093,0.83950615,0.0,0.21773475,-0.62555665,0.43388373,-0.90097,0.5,0.8660264,0.29012346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000063,0.0,0.0,1.0,0.0,8.0,8.0,3.7999938,6.0,6.599989,0.33333296,0.0,0.40000063,0.80000126,0.0,0.010493827,0.06604938,0.043209877,0.012962963,0.024691358,0.04827043,0.0022111114,0.027600735,0.022839503,0.0436716,0.02839506,0.0,0.023706166,0.033388894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GTD0219,0,2010-01-07,day,162,1.0
0.06626506024096386,0.1144578313253012,0.6867469879518072,0.07228915662650602,0.060240963855421686,0.6743222891566265,5,0.060240965,0.072289154,0.06626506,0.11445783,0.686747,0.45557243,0.5714283,0.87349397,0.0,0.24468158,-0.677382,-0.43388373,-0.90097,0.5,0.86602646,0.2816265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000066,0.0,0.0,1.0,0.0,8.0,8.0,3.7999938,6.0,6.599989,0.33333293,0.0,0.40000066,0.8000013,0.0,0.011144579,0.076506026,0.04819277,0.015662652,0.018072288,0.051020645,0.0024542168,0.031701874,0.018674694,0.04271687,0.03253012,0.0,0.024298195,0.03460241,0.018072288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GTD0219,0,2010-01-08,day,166,1.0
0.06172839506172839,0.06172839506172839,0.7407407407407407,0.1111111111111111,0.024691358024691357,0.6807484567901234,5,0.024691358,0.11111111,0.061728396,0.061728396,0.7407407,0.47788045,0.85714185,0.9444444,1.0,-0.014946839,-0.68439806,-0.7818303,0.62348944,0.5,0.8660264,0.7638889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000063,0.0,0.0,0.0,0.0,7.800002,8.400014,6.7999954,2.799996,6.40001,0.0,0.0,0.20000032,0.80000126,0.0,0.010185185,0.114197545,0.037037037,0.010493827,0.012345679,0.060349993,0.0018679012,0.018599534,0.017283948,0.037367284,0.023456791,0.0,0.02689876,0.03780865,0.024691358,0.0,0.0061728396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-03,day,162,1.0
0.05714285714285714,0.07428571428571429,0.6857142857142857,0.13714285714285715,0.045714285714285714,0.6799107142857143,5,0.045714285,0.13714285,0.057142857,0.074285716,0.6857143,0.5290474,0.0,0.8914286,0.0,-0.051101957,-0.6660697,0.0,1.0,0.5,0.8660265,0.27714285,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4000007,0.0,0.0,0.0,0.0,7.8000054,8.400015,6.799999,2.7999952,6.400011,0.0,0.0,0.20000035,0.8000014,0.0,0.008285714,0.14000002,0.04,0.009714286,0.011428571,0.06687512,0.0020594285,0.02202404,0.026857136,0.034660004,0.023999998,0.0,0.02424286,0.03400571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-04,day,175,1.0
0.046875,0.140625,0.625,0.13541666666666666,0.052083333333333336,0.67626953125,5,0.052083332,0.13541667,0.046875,0.140625,0.625,0.54318565,0.14285702,0.8333333,0.0,-0.0029779316,-0.55387145,0.78183025,0.62348944,0.5,0.86602664,0.29166666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000078,0.0,0.0,0.0,0.0,7.8000093,8.400016,6.8000035,2.7999947,6.4000125,0.0,0.0,0.20000039,0.80000156,0.0,0.0065104174,0.1359375,0.020833334,0.003125,0.0,0.06172539,0.0015140626,0.03834504,0.032812487,0.011122919,0.013541668,0.0,0.022138545,0.031005213,0.010416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-05,day,192,1.0
0.054945054945054944,0.07692307692307693,0.6593406593406593,0.14285714285714285,0.06593406593406594,0.6783997252747253,5,0.06593407,0.14285715,0.054945055,0.07692308,0.6593407,0.441163,0.2857141,0.88461536,0.0,0.11281191,-0.5939059,0.97492945,-0.22252125,0.5,0.8660266,0.27884614,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000072,0.0,0.0,0.0,0.0,7.8000073,8.400015,6.800001,2.799995,6.4000115,0.0,0.0,0.20000036,0.80000144,0.0,0.007692308,0.14505494,0.027472528,0.008791209,0.0,0.06744704,0.0017862638,0.020229284,0.027472515,0.027804947,0.020879121,0.0,0.023532966,0.032379128,0.0054945056,0.0,0.0054945056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-06,day,182,1.0
0.05102040816326531,0.1326530612244898,0.6122448979591837,0.14285714285714285,0.061224489795918366,0.6766581632653061,5,0.06122449,0.14285715,0.05102041,0.13265306,0.6122449,0.5622871,0.4285714,0.8214286,0.0,-0.19289151,-0.6170454,0.4338837,-0.90097004,0.5,0.86602664,0.29464287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000078,0.0,0.0,0.0,0.0,7.80001,8.400016,6.8000045,2.7999947,6.4000125,0.0,0.0,0.20000039,0.80000156,0.0,0.010969388,0.14591837,0.0051020407,0.0005102041,0.0,0.06558247,0.001777551,0.035521436,0.027551007,0.0006377551,0.01122449,0.0,0.022057658,0.030464297,0.010204081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-07,day,196,1.0
0.06493506493506493,0.0,0.7792207792207793,0.11688311688311688,0.03896103896103896,0.682224025974026,4,0.038961038,0.116883114,0.064935066,0.0,0.77922076,0.51569253,0.5714285,0.97402596,0.0,-0.03863765,-0.7614542,-0.43388373,-0.90097,0.5,0.86602634,0.2564935,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.40000057,0.0,0.0,0.0,0.0,7.7999997,8.400013,6.7999926,2.7999964,6.400009,0.0,0.0,0.20000029,0.80000114,0.0,0.010714286,0.120779224,0.012987013,0.001948052,0.0064935065,0.06406952,0.0024954544,0.0034415587,0.018181814,0.0064935065,0.015584418,0.0,0.027485715,0.03846753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BSS0369,0,2010-01-08,day,154,1.0
0.08088235294117647,0.0,0.8382352941176471,0.0,0.08088235294117647,0.6731387867647058,3,0.080882356,0.0,0.080882356,0.0,0.8382353,0.42187497,0.0,0.8455882,0.0,0.3432823,-0.6605358,0.0,1.0,0.5,0.8660262,0.28860295,0.0,0.8000009,0.0,0.0,0.0,1.0,0.0,0.40000045,0.0,0.0,1.0,0.0,7.0,9.599987,4.0,4.200006,6.0,0.0,0.0,0.40000045,0.8000009,0.0,0.008455883,0.0,0.029411765,0.005147059,0.0,0.03631847,0.0026536768,0.0037647057,0.0,0.022058824,0.020588236,0.0,0.029398536,0.0421397,0.007352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JTM0223,0,2010-01-04,day,136,1.0
0.08333333333333333,0.0,0.8636363636363636,0.0,0.05303030303030303,0.6755445075757576,3,0.053030305,0.0,0.083333336,0.0,0.8636364,0.4655932,0.14285721,0.8636364,0.0,0.1869106,-0.70941556,0.78183043,0.62348944,0.5,0.86602616,0.2840909,0.0,0.80000085,0.0,0.0,0.0,1.0,0.0,0.40000042,0.0,0.0,1.0,0.0,7.0,9.599988,4.0,4.2000055,6.0,0.0,0.0,0.40000042,0.80000085,0.0,0.009090909,0.0,0.060606062,0.011363638,0.0,0.036687084,0.0027984849,0.0038560606,0.030303031,0.060606062,0.02575758,0.0,0.029762875,0.04220456,0.0,0.0,0.007575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JTM0223,0,2010-01-05,day,132,1.0
0.08208955223880597,0.0,0.8507462686567164,0.0,0.06716417910447761,0.6743236940298507,3,0.06716418,0.0,0.08208955,0.0,0.8507463,0.46486306,0.2857144,0.8507463,0.0,0.1909529,-0.6910376,0.97492933,-0.22252084,0.5,0.86602616,0.28731343,0.0,0.8000009,0.0,0.0,0.0,1.0,0.0,0.40000045,0.0,0.0,1.0,0.0,7.0,9.599987,4.0,4.200006,6.0,0.0,0.0,0.40000045,0.8000009,0.0,0.0067164185,0.0,0.02238806,0.004477612,0.0,0.036819648,0.0028208955,0.0041119405,0.0074626864,0.014925373,0.022388062,0.0,0.028847758,0.041156717,0.0074626864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JTM0223,0,2010-01-06,day,134,1.0
0.07971014492753623,0.0,0.8260869565217391,0.0,0.09420289855072464,0.6719882246376812,3,0.0942029,0.0,0.07971015,0.0,0.82608694,0.4761478,0.42857075,0.89855075,0.0,0.15787597,-0.7614349,0.4338837,-0.90097,0.5,0.8660262,0.2753623,0.0,0.80000097,0.0,0.0,0.0,1.0,0.0,0.40000048,0.0,0.0,1.0,0.0,7.0,9.599987,4.0,4.200006,6.0,0.0,0.0,0.40000048,0.80000097,0.0,0.00652174,0.0,0.014492754,0.0014492754,0.0,0.035189133,0.002488406,0.0038913044,0.0,0.0,0.018840583,0.0,0.02909493,0.041405786,0.028985508,0.0,0.007246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JTM0223,0,2010-01-07,day,138,1.0
0.08088235294117647,0.0,0.8382352941176471,0.0,0.08088235294117647,0.6731387867647058,3,0.080882356,0.0,0.080882356,0.0,0.8382353,0.48253658,0.5714288,0.89705884,0.0,0.0959669,-0.74683106,-0.4338837,-0.90097,0.5,0.8660262,0.2757353,0.0,0.8000009,0.0,0.0,0.0,1.0,0.0,0.40000045,0.0,0.0,1.0,0.0,7.0,9.599987,4.0,4.200006,6.0,0.0,0.0,0.40000045,0.8000009,0.0,0.006985295,0.0,0.022058824,0.0022058825,0.0,0.036304805,0.0026102941,0.0039485293,0.007352941,0.007352941,0.01911765,0.0,0.028796325,0.04113236,0.007352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JTM0223,0,2010-01-08,day,136,1.0
0.07103825136612021,0.0,0.8852459016393442,0.03278688524590164,0.01092896174863388,0.6797301912568307,4,0.010928961,0.032786883,0.07103825,0.0,0.8852459,0.47814196,0.0,1.0,0.0,0.117229484,-0.6749497,0.0,1.0,0.5,0.8660266,0.25,0.0,0.80000144,0.0,0.0,0.0,1.0,0.0,0.40000072,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.5999928,7.0,0.33333287,0.0,0.40000072,0.80000144,0.0,0.007650273,0.032786883,0.010928961,0.0021857924,0.0,0.041478734,0.002669399,0.0037103826,0.0032786888,0.010928961,0.016393445,0.0,0.031833332,0.044415306,0.016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,0,2010-01-04,day,183,1.0
0.07446808510638298,0.02127659574468085,0.8617021276595744,0.031914893617021274,0.010638297872340425,0.6793550531914894,5,0.010638298,0.031914894,0.07446808,0.021276595,0.86170214,0.5121897,0.14285703,1.0,0.0,-0.060734343,-0.77832526,0.78183025,0.62348944,0.5,0.86602664,0.25,0.0,0.8000015,0.0,0.0,0.0,1.0,0.0,0.40000075,0.0,0.0,1.0,0.0,7.4000134,9.400016,9.599984,4.5999923,7.0,0.33333284,0.0,0.40000075,0.8000015,0.0,0.0058510634,0.031914894,0.026595745,0.005851064,0.0,0.04260787,0.0027521276,0.009306494,0.0053191497,0.021396806,0.021276599,0.0,0.029860636,0.041547876,0.010638298,0.0,0.005319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,0,2010-01-05,day,188,1.0
0.08021390374331551,0.0106951871657754,0.8663101604278075,0.03208556149732621,0.0106951871657754,0.680230614973262,5,0.010695187,0.03208556,0.080213904,0.010695187,0.8663102,0.47615868,0.28571406,1.0,0.0,0.13087232,-0.74157023,0.9749295,-0.22252129,0.5,0.8660266,0.25,0.0,0.8000015,0.0,0.0,0.0,1.0,0.0,0.40000075,0.0,0.0,1.0,0.0,7.4000134,9.400016,9.599984,4.5999928,7.0,0.33333284,0.0,0.40000075,0.8000015,0.0,0.009090908,0.03208556,0.04812834,0.013368984,0.0,0.045734353,0.0026663104,0.006517702,0.0042780754,0.048186097,0.02994652,0.0,0.030617645,0.042994652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,0,2010-01-06,day,187,1.0
0.07608695652173914,0.010869565217391304,0.8804347826086957,0.021739130434782608,0.010869565217391304,0.6791779891304348,5,0.010869565,0.02173913,0.07608695,0.010869565,0.8804348,0.49864122,0.42857125,1.0,0.0,0.014837457,-0.8031877,0.4338837,-0.90097004,0.5,0.8660266,0.25,0.0,0.8000015,0.0,0.0,0.0,1.0,0.0,0.40000075,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.5999928,7.0,0.33333284,0.0,0.40000075,0.8000015,0.0,0.009239132,0.02173913,0.04347826,0.0097826095,0.0,0.040742923,0.0025788043,0.0062533887,0.014130431,0.043523375,0.023913044,0.0,0.031531524,0.043652177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,0,2010-01-07,day,184,1.0
0.08287292817679558,0.0,0.8950276243093923,0.011049723756906077,0.011049723756906077,0.6794716850828729,4,0.011049724,0.011049724,0.08287293,0.0,0.89502764,0.4903313,0.5714282,1.0,0.0,0.06293787,-0.7532843,-0.4338837,-0.90097004,0.5,0.8660266,0.25,0.0,0.80000144,0.0,0.0,0.0,1.0,0.0,0.40000072,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.599993,7.0,0.33333287,0.0,0.40000072,0.80000144,0.0,0.008563535,0.011049724,0.055248618,0.012707182,0.0,0.040495697,0.0028812157,0.003994475,0.012154695,0.055248618,0.030939223,0.0,0.031364087,0.043414366,0.011049724,0.0,0.005524862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,0,2010-01-08,day,181,1.0
0.07894736842105263,0.017543859649122806,0.8333333333333334,0.05263157894736842,0.017543859649122806,0.6806469298245614,5,0.01754386,0.05263158,0.078947365,0.01754386,0.8333333,0.5095028,0.0,0.9298246,0.0,-0.052621793,-0.70359606,0.0,1.0,0.5,0.86602587,0.26754385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8000005,0.0,1.0,0.0,0.0,2.600003,3.200002,4.6000032,3.7999964,4.6000032,0.6666667,0.0,0.59999937,1.0,0.0,0.008333335,0.05263158,0.02631579,0.003508772,0.0,0.050768524,0.0027877192,0.0068365755,0.015789475,0.017582456,0.019298246,0.0,0.028804388,0.040008772,0.00877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCL0068,0,2010-01-04,day,114,1.0
0.07964601769911504,0.04424778761061947,0.8407079646017699,0.017699115044247787,0.017699115044247787,0.6776825221238938,5,0.017699115,0.017699115,0.07964602,0.044247787,0.84070796,0.53871685,0.14285731,1.0,0.0,-0.19841586,-0.68471575,0.7818305,0.62348944,0.5,0.86602587,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8000005,0.0,1.0,0.0,0.0,2.6000028,3.200002,4.6000037,3.7999964,4.6000037,0.6666667,0.0,0.59999937,1.0,0.0,0.009292035,0.017699115,0.044247787,0.0061946907,0.0,0.040062264,0.0026548672,0.013645102,0.0061946907,0.035584956,0.021238938,0.0,0.030150445,0.04167257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCL0068,0,2010-01-05,day,113,1.0
0.08035714285714286,0.0,0.8482142857142857,0.05357142857142857,0.017857142857142856,0.6813616071428571,4,0.017857144,0.05357143,0.08035714,0.0,0.84821427,0.5301341,0.28571463,0.98214287,0.0,-0.14511487,-0.67454404,0.9749293,-0.22252084,0.5,0.86602587,0.2544643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8000005,0.0,1.0,0.0,0.0,2.6000028,3.200002,4.6000037,3.7999966,4.6000037,0.6666667,0.0,0.59999937,1.0,0.0,0.0053571435,0.05357143,0.04464286,0.004464286,0.0,0.051319093,0.003011607,0.0041607143,0.014285714,0.04464286,0.01607143,0.0,0.030589288,0.042214286,0.017857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCL0068,0,2010-01-06,day,112,1.0
0.07894736842105263,0.017543859649122806,0.8333333333333334,0.05263157894736842,0.017543859649122806,0.6806469298245614,5,0.01754386,0.05263158,0.078947365,0.01754386,0.8333333,0.5160817,0.42857096,1.0,0.0,-0.0756303,-0.74042916,0.4338837,-0.90096986,0.5,0.86602587,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8000005,0.0,1.0,0.0,0.0,2.600003,3.200002,4.6000032,3.7999964,4.6000032,0.6666667,0.0,0.59999937,1.0,0.0,0.007894737,0.05263158,0.01754386,0.001754386,0.0,0.051155303,0.0031903512,0.008942576,0.0070175445,8.070176e-05,0.017543862,0.0,0.029145613,0.0400614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCL0068,0,2010-01-07,day,114,1.0
0.07692307692307693,0.042735042735042736,0.811965811965812,0.05128205128205128,0.017094017094017096,0.6796207264957265,5,0.017094018,0.051282052,0.07692308,0.042735044,0.8119658,0.5195868,0.57142913,0.991453,0.0,-0.08276489,-0.75089324,-0.4338837,-0.90096986,0.5,0.8660259,0.25213677,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.80000055,0.0,1.0,0.0,0.0,2.600003,3.2000022,4.600003,3.7999961,4.600003,0.6666666,0.0,0.5999993,1.0,0.0,0.008119659,0.051282052,0.05982906,0.012820514,0.0,0.049222305,0.0027726498,0.0151090035,0.009401711,0.06008461,0.025641028,0.0,0.028303418,0.03946153,0.017094018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCL0068,0,2010-01-08,day,117,1.0
0.08661417322834646,0.0,0.8976377952755905,0.0,0.015748031496062992,0.6787647637795275,3,0.015748031,0.0,0.08661418,0.0,0.8976378,0.50524926,0.0,0.9448819,0.0,-0.010713674,-0.67742264,0.0,1.0,0.5,0.8660261,0.26377952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.7999916,6.4000063,7.200008,2.6000032,6.4000063,0.0,0.0,0.2000002,1.0,0.0,0.009055119,0.0,0.047244094,0.0055118115,0.0,0.038199943,0.0031,0.004425197,0.015748031,0.031496063,0.022047248,0.0,0.031546455,0.04488188,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYD0978,0,2010-01-04,day,127,1.0
0.07936507936507936,0.0,0.9047619047619048,0.0,0.015873015873015872,0.6780753968253969,3,0.015873017,0.0,0.07936508,0.0,0.9047619,0.5370371,0.14285724,1.0,0.0,-0.17647819,-0.68767387,0.78183043,0.62348944,0.5,0.8660261,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.7999916,6.400006,7.200008,2.6000032,6.400006,0.0,0.0,0.20000018,1.0,0.0,0.007936509,0.0,0.055555556,0.007936509,0.0,0.035530392,0.0028587303,0.0040714284,0.015873017,0.03968254,0.022222226,0.0,0.031084917,0.043873023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYD0978,0,2010-01-05,day,126,1.0
0.08661417322834646,0.0,0.8976377952755905,0.0,0.015748031496062992,0.6787647637795275,3,0.015748031,0.0,0.08661418,0.0,0.8976378,0.51049864,0.28571445,0.93700784,0.0,-0.04102281,-0.71303004,0.97492933,-0.22252084,0.5,0.8660261,0.26574802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.7999916,6.4000063,7.200008,2.6000032,6.4000063,0.0,0.0,0.2000002,1.0,0.0,0.006692914,0.0,0.07874016,0.012598426,0.0,0.037858557,0.0028559056,0.0039133863,0.007874016,0.07874016,0.026771655,0.0,0.03112048,0.043543305,0.0,0.0,0.007874016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYD0978,0,2010-01-06,day,127,1.0
0.08661417322834646,0.0,0.8976377952755905,0.0,0.015748031496062992,0.6787647637795275,3,0.015748031,0.0,0.08661418,0.0,0.8976378,0.53576094,0.42857084,1.0,0.0,-0.17722552,-0.7543759,0.4338837,-0.9009699,0.5,0.8660261,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.7999916,6.4000063,7.200008,2.6000032,6.4000063,0.0,0.0,0.2000002,1.0,0.0,0.009055118,0.0,0.070866145,0.013385828,0.0,0.038407505,0.0032307087,0.004519685,0.007874016,0.070866145,0.028346458,0.0,0.031070085,0.043976374,0.015748031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYD0978,0,2010-01-07,day,127,1.0
0.08661417322834646,0.0,0.8976377952755905,0.0,0.015748031496062992,0.6787647637795275,3,0.015748031,0.0,0.08661418,0.0,0.8976378,0.51345146,0.5714289,1.0,0.0,-0.049375024,-0.74784034,-0.4338837,-0.9009699,0.5,0.8660261,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.7999916,6.4000063,7.200008,2.6000032,6.4000063,0.0,0.0,0.2000002,1.0,0.0,0.009055118,0.0,0.031496063,0.005511811,0.0,0.038090058,0.0029220474,0.0041653547,0.015748031,0.023622047,0.022047248,0.0,0.03144567,0.043590546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYD0978,0,2010-01-08,day,127,1.0
0.07692307692307693,0.0,0.7692307692307693,0.0,0.15384615384615385,0.6670673076923077,3,0.15384616,0.0,0.07692308,0.0,0.7692308,0.5416667,0.0,0.84615386,0.0,-0.17086315,-0.5882666,0.0,1.0,0.5,0.86602527,0.28846154,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000007,0.0,0.0,0.0,0.0,4.2000003,7.400001,4.7999997,3.4000003,7.0,0.0,0.0,0.40000007,0.59999996,0.0,0.0076923077,0.0,0.0,0.0,0.0,0.03580084,0.0028307694,0.0037692306,0.0,0.0,0.015384615,0.0,0.027023077,0.038076922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHL0460,0,2010-01-04,day,13,1.0
0.07692307692307693,0.0,0.7692307692307693,0.0,0.15384615384615385,0.6670673076923077,3,0.15384616,0.0,0.07692308,0.0,0.7692308,0.46153846,0.14285716,0.9230769,0.0,0.22267315,-0.683471,0.7818316,0.6234898,0.5,0.86602527,0.26923078,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000007,0.0,0.0,0.0,0.0,4.2000003,7.400001,4.7999997,3.4000003,7.0,0.0,0.0,0.40000007,0.59999996,0.0,0.0038461538,0.0,0.07692308,0.0076923077,0.0,0.032415554,0.0030846153,0.0041538463,0.0,0.07692308,0.015384615,0.0,0.026992304,0.037615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHL0460,0,2010-01-05,day,13,1.0
0.07692307692307693,0.0,0.7692307692307693,0.0,0.15384615384615385,0.6670673076923077,3,0.15384616,0.0,0.07692308,0.0,0.7692308,0.4967949,0.28571433,1.0,0.0,0.06788167,-0.59253544,0.9749279,-0.2225209,0.5,0.86602527,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000007,0.0,0.0,0.0,0.0,4.2000003,7.400001,4.7999997,3.4000003,7.0,0.0,0.0,0.40000007,0.59999996,0.0,0.0038461538,0.0,0.0,0.0,0.0,0.034270264,0.0020846154,0.003,0.0,0.0,0.015384615,0.0,0.028023075,0.039153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHL0460,0,2010-01-06,day,13,1.0
0.07692307692307693,0.0,0.7692307692307693,0.0,0.15384615384615385,0.6670673076923077,3,0.15384616,0.0,0.07692308,0.0,0.7692308,0.50641024,0.42857137,1.0,0.0,-0.010305734,-0.69443107,0.4338837,-0.9009688,0.5,0.86602527,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000007,0.0,0.0,0.0,0.0,4.2000003,7.400001,4.7999997,3.4000003,7.0,0.0,0.0,0.40000007,0.59999996,0.0,0.0038461538,0.0,0.0,0.0,0.0,0.034192163,0.0025692307,0.0033846153,0.0,0.0,0.015384615,0.0,0.02826154,0.03953846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHL0460,0,2010-01-07,day,13,1.0
0.07692307692307693,0.0,0.7692307692307693,0.0,0.15384615384615385,0.6670673076923077,3,0.15384616,0.0,0.07692308,0.0,0.7692308,0.55769235,0.57142866,1.0,0.0,-0.27729878,-0.5550473,-0.4338837,-0.9009688,0.5,0.86602527,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000007,0.0,0.0,0.0,0.0,4.2000003,7.400001,4.7999997,3.4000003,7.0,0.0,0.0,0.40000007,0.59999996,0.0,0.0076923077,0.0,0.07692308,0.015384615,0.0,0.035764415,0.0033076925,0.004846154,0.0,0.07692308,0.015384615,0.0,0.026623078,0.03653846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHL0460,0,2010-01-08,day,13,1.0
0.08396946564885496,0.0,0.8702290076335878,0.0,0.04580152671755725,0.676168893129771,3,0.045801528,0.0,0.08396947,0.0,0.870229,0.4332061,0.0,0.9312977,0.0,0.36980203,-0.7337769,0.0,1.0,0.5,0.86602616,0.26717559,0.0,0.20000021,1.0,0.0,0.0,0.0,0.0,0.80000085,0.0,1.0,0.0,0.0,6.400007,2.399997,7.7999916,9.2,5.5999956,0.0,0.0,0.59999925,0.40000042,0.0,0.009541984,0.0,0.022900764,0.003816794,0.0,0.037799455,0.0027351144,0.004167939,0.0,0.007633588,0.01984733,0.0,0.030110687,0.04357252,0.022900764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MSO0222,0,2010-01-04,day,131,1.0
